(E:1, S:198) [loss = 0.4442 lr = 1.000000e-03] (0.863 samples/sec; 1.159 sec/batch)
(E:1, S:199) [loss = 0.4331 lr = 1.000000e-03] (0.852 samples/sec; 1.173 sec/batch)
(E:1, S:200) [loss = 0.3898 lr = 1.000000e-03] (0.857 samples/sec; 1.167 sec/batch)
(E:1, S:201) [loss = 0.3690 lr = 1.000000e-03] (0.859 samples/sec; 1.164 sec/batch)
(E:1, S:202) [loss = 0.3679 lr = 1.000000e-03] (0.860 samples/sec; 1.162 sec/batch)
(E:1, S:203) [loss = 0.3971 lr = 1.000000e-03] (0.861 samples/sec; 1.162 sec/batch)
(E:1, S:204) [loss = 0.3735 lr = 1.000000e-03] (0.862 samples/sec; 1.160 sec/batch)
(E:1, S:205) [loss = 0.3396 lr = 1.000000e-03] (0.866 samples/sec; 1.155 sec/batch)
(E:1, S:206) [loss = 0.3554 lr = 1.000000e-03] (0.868 samples/sec; 1.153 sec/batch)
(E:1, S:207) [loss = 0.3226 lr = 1.000000e-03] (0.868 samples/sec; 1.152 sec/batch)
(E:1, S:208) [loss = 0.3017 lr = 1.000000e-03] (0.858 samples/sec; 1.166 sec/batch)
(E:1, S:209) [loss = 0.2745 lr = 1.000000e-03] (0.858 samples/sec; 1.165 sec/batch)
(E:1, S:210) [loss = 0.2589 lr = 1.000000e-03] (0.860 samples/sec; 1.162 sec/batch)
(E:1, S:211) [loss = 0.2631 lr = 1.000000e-03] (0.852 samples/sec; 1.173 sec/batch)
(E:1, S:212) [loss = 0.2871 lr = 1.000000e-03] (0.854 samples/sec; 1.170 sec/batch)
(E:1, S:213) [loss = 0.2664 lr = 1.000000e-03] (0.854 samples/sec; 1.171 sec/batch)
(E:1, S:214) [loss = 0.2708 lr = 1.000000e-03] (0.856 samples/sec; 1.168 sec/batch)
(E:1, S:215) [loss = 0.2486 lr = 1.000000e-03] (0.858 samples/sec; 1.165 sec/batch)
(E:1, S:216) [loss = 0.2298 lr = 1.000000e-03] (0.860 samples/sec; 1.163 sec/batch)
(E:1, S:217) [loss = 0.2176 lr = 1.000000e-03] (0.861 samples/sec; 1.161 sec/batch)
(E:1, S:218) [loss = 0.2077 lr = 1.000000e-03] (0.860 samples/sec; 1.163 sec/batch)
(E:1, S:219) [loss = 0.2580 lr = 1.000000e-03] (0.862 samples/sec; 1.160 sec/batch)
(E:1, S:220) [loss = 0.3629 lr = 1.000000e-03] (0.861 samples/sec; 1.161 sec/batch)
(E:1, S:221) [loss = 0.3556 lr = 1.000000e-03] (0.863 samples/sec; 1.159 sec/batch)
(E:1, S:222) [loss = 0.3682 lr = 1.000000e-03] (0.864 samples/sec; 1.158 sec/batch)
(E:1, S:223) [loss = 0.3324 lr = 1.000000e-03] (0.865 samples/sec; 1.157 sec/batch)
(E:1, S:224) [loss = 0.3670 lr = 1.000000e-03] (0.865 samples/sec; 1.155 sec/batch)
(E:1, S:225) [loss = 0.3609 lr = 1.000000e-03] (0.866 samples/sec; 1.155 sec/batch)
(E:1, S:226) [loss = 0.3307 lr = 1.000000e-03] (0.868 samples/sec; 1.152 sec/batch)
(E:1, S:227) [loss = 0.3488 lr = 1.000000e-03] (0.868 samples/sec; 1.152 sec/batch)
(E:1, S:228) [loss = 0.3417 lr = 1.000000e-03] (0.870 samples/sec; 1.149 sec/batch)
(E:1, S:229) [loss = 0.3232 lr = 1.000000e-03] (0.869 samples/sec; 1.150 sec/batch)
(E:1, S:230) [loss = 0.3104 lr = 1.000000e-03] (0.866 samples/sec; 1.154 sec/batch)
(E:1, S:231) [loss = 0.2810 lr = 1.000000e-03] (0.865 samples/sec; 1.156 sec/batch)
(E:1, S:232) [loss = 0.2778 lr = 1.000000e-03] (0.864 samples/sec; 1.157 sec/batch)
(E:1, S:233) [loss = 0.2511 lr = 1.000000e-03] (0.867 samples/sec; 1.153 sec/batch)
(E:1, S:234) [loss = 0.2352 lr = 1.000000e-03] (0.867 samples/sec; 1.153 sec/batch)
(E:1, S:235) [loss = 0.2284 lr = 1.000000e-03] (0.868 samples/sec; 1.153 sec/batch)
(E:1, S:236) [loss = 0.2059 lr = 1.000000e-03] (0.866 samples/sec; 1.154 sec/batch)
(E:1, S:237) [loss = 0.1916 lr = 1.000000e-03] (0.866 samples/sec; 1.155 sec/batch)
(E:1, S:238) [loss = 0.1843 lr = 1.000000e-03] (0.866 samples/sec; 1.155 sec/batch)
(E:1, S:239) [loss = 0.1697 lr = 1.000000e-03] (0.865 samples/sec; 1.156 sec/batch)
(E:1, S:240) [loss = 0.2542 lr = 1.000000e-03] (0.862 samples/sec; 1.161 sec/batch)
(E:1, S:241) [loss = 0.2782 lr = 1.000000e-03] (0.865 samples/sec; 1.156 sec/batch)
(E:1, S:242) [loss = 0.2612 lr = 1.000000e-03] (0.870 samples/sec; 1.149 sec/batch)
(E:1, S:243) [loss = 0.2363 lr = 1.000000e-03] (0.861 samples/sec; 1.161 sec/batch)
